idna_subject,checker_type,destination,tested_at
cdn.z00.kr,AVAILABILITY,domains.list,2024-10-20 04:10:05.577216+00:00
script.nowcall.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:06.776461+00:00
ad.daum.net,AVAILABILITY,domains.list,2024-10-20 04:10:08.129943+00:00
op.neoad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:09.491339+00:00
newsbanner.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:10.805738+00:00
p.lumieyes.com,AVAILABILITY,domains.list,2024-10-20 04:10:11.138734+00:00
ppdxyz.info,AVAILABILITY,domains.list,2024-10-20 04:10:12.369665+00:00
rsense-ad.realclick.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:14.138252+00:00
adexview.neoebiz.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:15.756078+00:00
nscreen.neoebiz.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:17.855236+00:00
ra.ntwoad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:19.443209+00:00
ad1.eventmanager.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:21.197062+00:00
script.adsquare.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:25.027744+00:00
render.helios.ligatus.com,AVAILABILITY,domains.list,2024-10-20 04:10:39.939416+00:00
secure.uac.advertising.com,AVAILABILITY,domains.list,2024-10-20 04:10:40.631938+00:00
script.keywordlink.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:42.396300+00:00
serv.ads.pixiv.org,AVAILABILITY,domains.list,2024-10-20 04:10:43.106963+00:00
sgate.opap.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:44.485983+00:00
st.keywordsconnect.com,AVAILABILITY,domains.list,2024-10-20 04:10:46.311709+00:00
ssp.advg.jp,AVAILABILITY,domains.list,2024-10-20 04:10:47.198191+00:00
tab2-cdn.rubiconproject.com,AVAILABILITY,domains.list,2024-10-20 04:10:47.512381+00:00
vse-spravki.bid,AVAILABILITY,domains.list,2024-10-20 04:10:48.155025+00:00
www.ad.altervista.org,AVAILABILITY,domains.list,2024-10-20 04:10:51.156092+00:00
www.ad999.biz,AVAILABILITY,domains.list,2024-10-20 04:10:51.382570+00:00
www.adixs-ad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:53.416848+00:00
www.adcrm.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:56.740294+00:00
www.adpingpong1.co.kr,AVAILABILITY,domains.list,2024-10-20 04:10:57.949985+00:00
www.adixs.net,AVAILABILITY,domains.list,2024-10-20 04:10:58.255500+00:00
www.adpingpong.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:00.345966+00:00
www.adpingpong2.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:02.856283+00:00
